lat,lon,AADT,year,route,ffc
42.375003,-71.128393,1154,,108305,7
42.375383,-71.128304,1154,,108305,7
42.375922,-71.128059,1154,,108305,7
42.37666,-71.127714,1154,,108305,7
42.422754,-71.170076,1154,,108324,7
42.378685,-71.139222,1154,,108340,7
42.381569,-71.140215,1154,,108340,7
42.382747,-71.140651,1154,,108340,7
42.38423,-71.141152,1154,,108340,7
42.417402,-71.08969,1154,,108342,7
42.431797,-71.128473,1154,,108347,7
42.433446,-71.128843,1154,,108347,7
42.444888,-71.158883,1154,,108349,7
42.445545,-71.1593,1154,,108349,7
42.27366,-71.126759,1154,,108351,7
42.209019,-70.968191,1154,,108365,7
42.209459,-70.967771,1154,,108365,7
42.208419,-70.966741,1154,,108365,7
42.207649,-70.966451,1154,,108365,7
42.258569,-71.090441,1154,,108371,7
42.259049,-71.088211,4329,2021,3005,5
42.259161,-71.087725,1154,,108371,7
42.257901,-71.093631,1154,,108371,7
42.350794,-71.100255,1154,,108374,7
42.416417,-71.140826,12000,2017,1407,4
42.414283,-71.143207,1154,,108379,7
42.415785,-71.141652,1154,,108379,7
42.245835,-71.13334,1154,,108396,7
42.246028,-71.133378,1154,,108396,7
42.245079,-71.008761,1154,,108398,7
42.327617,-71.106776,1154,,108407,7
42.327958,-71.106593,1154,,108407,7
42.32818,-71.106463,1154,,108407,7
42.242289,-71.167991,1154,,108415,7
42.367476,-71.040851,1154,,108425,7
42.353992,-71.149504,1154,,108439,7
42.353608,-71.148006,1154,,108439,7
42.353265,-71.146682,1154,,108439,7
42.352908,-71.145288,1154,,108439,7
42.223838,-70.977692,1154,,108441,7
42.253339,-71.032261,1154,,108442,7
42.25534,-71.030598,18112,2020,114,3
42.371298,-71.087569,1154,,108462,7
42.371235,-71.08706,6495,2021,5908,5
42.371126,-71.08629,1154,,108462,7
42.371055,-71.085705,1154,,108462,7
42.370952,-71.084964,4860,2021,2409,5
42.370746,-71.083311,1154,,108462,7
42.370542,-71.081661,1154,,108462,7
42.37043,-71.08078,1154,,108462,7
42.370152,-71.078757,1154,,108462,7
42.369952,-71.077083,6618,2021,2413,5
42.427076,-71.164706,1154,,108466,7
42.427937,-71.163166,1154,,108466,7
42.285126,-71.087857,1154,,108471,7
42.28568,-71.061422,1154,,108486,7
42.28591,-71.060524,1154,,108486,7
42.286061,-71.059916,1154,,108486,7
42.286139,-71.059563,1154,,108486,7
42.28648,-71.058314,1154,,108486,7
42.286673,-71.057603,1154,,108486,7
42.286796,-71.057113,1154,,108486,7
42.286854,-71.056889,1154,,108486,7
42.287251,-71.055453,1154,,108486,7
42.412108,-71.182734,1154,,108499,7
42.412425,-71.182278,1154,,108499,7
42.412673,-71.181952,10022,2021,1401,4
42.413799,-71.180282,1154,,108499,7
42.415162,-71.179114,1154,,108499,7
42.415908,-71.178869,1154,,108499,7
42.417006,-71.178844,1154,,108499,7
42.417825,-71.179191,1154,,108499,7
42.378226,-71.159615,1154,,108500,7
42.378215,-71.159278,4313,2021,2477,5
42.378169,-71.15892,6850,2021,2473,5
42.378015,-71.158363,1154,,108500,7
42.377783,-71.157532,1154,,108500,7
42.377549,-71.156677,1154,,108500,7
42.377318,-71.155815,1154,,108500,7
42.432313,-71.063564,1154,,108503,7
42.283447,-71.159519,1154,,108507,7
42.424302,-71.025275,1154,,108523,7
42.42598,-71.023103,1154,,108523,7
42.425562,-71.129669,1154,,108534,7
42.388693,-71.111985,1154,,108536,7
42.27875,-71.070061,1154,,108539,7
42.313539,-71.057432,1154,,108545,7
42.31334,-71.056124,1154,,108545,7
42.33112,-71.108712,1154,,108566,7
42.331833,-71.108351,1154,,108566,7
42.400761,-71.017519,1154,,108568,7
42.401424,-71.017329,1154,,108568,7
42.402093,-71.017115,5867,2021,2318,5
42.271327,-71.061874,1154,,108577,7
42.315454,-71.103198,1154,,108578,7
42.315931,-71.103456,1154,,108578,7
42.279399,-71.018301,1154,,108598,7
42.413164,-71.180018,1154,,108608,7
42.261369,-70.976911,1154,,108611,7
42.252355,-71.134861,1154,,108623,7
42.424699,-71.134125,1154,,108624,7
42.404627,-71.152576,1154,,108639,7
42.405143,-71.151224,1154,,108639,7
42.288515,-71.141166,1154,,108641,7
42.351222,-71.115754,1154,,108651,7
42.351694,-71.115652,1154,,108651,7
42.377739,-71.179045,1154,,108679,7
42.377554,-71.178204,1154,,108679,7
42.37751,-71.177911,1154,,108679,7
42.377209,-71.176516,9357,2021,1458,4
42.253712,-71.190882,1154,,108694,7
42.255663,-71.189484,1154,,108694,7
42.263939,-70.995211,1154,,108696,7
42.265059,-70.995091,1154,,108696,7
42.27945,-71.093165,1154,,108703,7
42.279733,-71.093478,1154,,108703,7
42.280533,-71.094949,1154,,108703,7
42.281953,-71.096227,1154,,108703,7
42.283128,-71.096519,1154,,108703,7
42.284185,-71.095694,1154,,108703,7
42.284672,-71.094673,1154,,108703,7
42.28486,-71.093832,1154,,108703,7
42.250919,-71.158831,1154,,108706,7
42.25094,-71.158696,1154,,108706,7
42.251037,-71.15803,1154,,108706,7
42.311407,-71.111394,1154,,108714,7
42.344564,-71.064215,1154,,108726,7
42.344444,-71.063863,11144,2021,1602,4
42.34437,-71.063524,1154,,108726,7
42.293999,-71.074666,1154,,108730,7
42.294294,-71.073328,1154,,108730,7
42.330832,-71.073743,1154,,108731,7
42.37848,-71.174668,1154,,108743,7
42.379057,-71.174429,1154,,108743,7
42.327649,-71.155171,1154,,108757,7
42.269359,-70.955351,1154,,108763,7
42.270178,-70.955638,1154,,108763,7
42.270317,-70.955687,1154,,108763,7
42.270529,-70.955934,1154,,108763,7
42.417995,-71.059464,1154,,108772,7
42.418289,-71.059059,1154,,108772,7
42.418489,-71.058784,1154,,108772,7
42.418562,-71.058683,1154,,108772,7
42.418953,-71.058145,1154,,108772,7
42.42056,-71.055996,9366,2021,1292,4
42.407873,-71.196077,1154,,108788,7
42.408563,-71.195941,1154,,108788,7
42.409074,-71.196205,1154,,108788,7
42.409289,-71.196298,1154,,108788,7
42.407944,-71.125973,1154,,108806,7
42.429108,-71.068021,1154,,108808,7
42.439248,-71.199438,1154,,108826,7
42.382167,-71.104858,1154,,108837,7
42.220644,-71.183538,1154,,108842,7
42.396001,-71.097129,1154,,108845,7
42.395629,-71.096494,1154,,108845,7
42.394924,-71.095187,1154,,108845,7
42.394217,-71.093776,1154,,108845,7
42.393954,-71.093261,1154,,108845,7
42.282673,-71.127942,5019,2021,3049,5
42.282902,-71.127286,1154,,108847,7
42.283136,-71.126701,1154,,108847,7
42.283698,-71.126042,1154,,108847,7
42.285392,-71.124073,1154,,108847,7
42.286051,-71.12332,1154,,108847,7
42.286476,-71.12281,1154,,108847,7
42.287235,-71.121919,1154,,108847,7
42.41254,-71.053573,1154,,108855,7
42.380878,-71.06853,1154,,108877,7
42.380524,-71.067922,1154,,108877,7
42.380126,-71.06724,1154,,108877,7
42.379874,-71.066695,1154,,108877,7
42.37934,-71.064934,1154,,108877,7
42.379143,-71.064428,1154,,108877,7
42.259589,-71.010561,1154,,108886,7
42.25954,-71.128079,1154,,108888,7
42.259832,-71.127977,1154,,108888,7
42.260053,-71.127878,1154,,108888,7
42.261661,-71.126528,1154,,108888,7
42.446174,-71.050245,1154,,108894,7
42.446483,-71.050358,1154,,108894,7
42.447293,-71.050302,1154,,108894,7
42.448249,-71.050555,1154,,108894,7
42.203809,-70.965821,1154,,108912,7
42.203729,-70.964841,1154,,108912,7
42.204349,-70.961941,1154,,108912,7
42.204649,-70.960571,1154,,108912,7
42.204999,-70.958961,4153,2021,2627,5
42.238025,-71.001049,1154,,108934,7
42.238349,-71.001341,1154,,108934,7
42.238919,-71.001841,1154,,108934,7
42.260742,-71.158395,1154,,108937,7
42.260949,-71.158148,1154,,108937,7
42.261251,-71.157894,1154,,108937,7
42.262346,-71.157863,1154,,108937,7
42.263013,-71.15807,1154,,108937,7
42.263171,-71.158162,1154,,108937,7
42.433661,-71.17128,1154,,108944,7
42.423926,-71.088293,1154,,108949,7
42.313337,-71.113046,1154,,108961,7
42.271639,-71.005751,1154,,108962,7
42.272869,-71.004751,1154,,108962,7
42.418647,-71.105284,1154,,108967,7
42.399403,-70.988158,1154,,108970,7
42.254599,-71.036151,1154,,108972,7
42.26164,-71.159138,1154,,108978,7
42.262122,-71.158953,1154,,108978,7
42.290187,-71.091381,1154,,108996,7
42.44204,-71.005498,1154,,109006,7
42.450535,-71.149293,1154,,109011,7
42.424326,-71.12661,1154,,109014,7
42.257234,-71.048008,1154,,109018,7
42.372973,-70.975428,1154,,109019,7
42.418697,-70.995759,1154,,109032,7
42.420546,-70.994761,1154,,109032,7
42.366393,-71.108316,1154,,109033,7
42.326242,-71.09672,1154,,109036,7
42.43087,-71.152905,1154,,109055,7
42.309865,-71.061678,1154,,109056,7
42.396983,-71.196988,1154,,109060,7
42.403975,-71.046092,1154,,109061,7
42.405686,-71.045333,4346,2021,2294,5
42.389205,-71.081952,1154,,109063,7
42.449983,-71.181438,1154,,109078,7
42.333178,-71.031896,1154,,109084,7
42.382591,-71.121925,1154,,109087,7
42.382729,-71.12163,1154,,109087,7
42.383395,-71.120297,1154,,109087,7
42.383364,-71.119615,1154,,109087,7
42.427938,-71.02269,1154,,109095,7
42.346035,-71.194211,1154,,109103,7
42.346931,-71.196002,1154,,109103,7
42.347099,-71.197386,1154,,109103,7
42.378552,-71.061264,12984,2021,1422,4
42.372717,-71.122964,1154,,109124,7
42.372356,-71.122058,1154,,109124,7
42.372295,-71.12188,17754,2021,328,3
42.42453,-71.025936,10164,2021,2132,5
42.210169,-71.189121,1154,,109127,7
42.301575,-71.056688,1154,,109132,7
42.356639,-71.096878,1154,,109152,7
42.401102,-71.102483,1154,,109156,7
42.400323,-71.099159,1154,,109156,7
42.399844,-71.097319,1154,,109156,7
42.294254,-71.165275,1154,,109168,7
42.395361,-71.091294,1154,,109178,7
42.396229,-71.092464,1154,,109178,7
42.363846,-71.057274,1154,,109180,7
42.363879,-71.056639,1154,,109180,7
42.363666,-71.056105,1154,,109180,7
42.449152,-71.132147,1154,,109203,7
42.450318,-71.13211,1154,,109203,7
42.233259,-71.162271,1154,,109212,7
42.248859,-70.975361,1154,,109240,7
42.214581,-71.009315,1154,,109242,7
42.216729,-71.009561,1154,,109242,7
42.217459,-71.009641,1154,,109242,7
42.217679,-71.009661,1154,,109242,7
42.219309,-71.009961,1154,,109242,7
42.42076,-71.06222,1154,,109256,7
42.347623,-71.063474,1154,,109280,7
42.347276,-71.062968,1154,,109280,7
42.34488,-71.041016,1154,,109282,7
42.297289,-71.148571,1154,,109283,7
42.24091,-71.137269,1154,,109299,7
42.241572,-71.136865,1154,,109299,7
42.216016,-70.973187,1154,,109324,7
42.329369,-71.126561,1154,,109330,7
42.329729,-71.127681,1154,,109330,7
42.288961,-71.152231,1154,,109336,7
42.291341,-71.154055,1154,,109336,7
42.226699,-71.002391,1154,,109337,7
42.39967,-71.138596,1154,,109350,7
42.296324,-71.012211,1154,,109352,7
42.377053,-71.08776,1154,,109374,7
42.377688,-71.086702,1154,,109374,7
42.342675,-71.101205,1154,,109393,7
42.343119,-71.099555,1154,,109393,7
42.343298,-71.098866,1154,,109393,7
42.343953,-71.096507,1154,,109393,7
42.344171,-71.095683,1154,,109393,7
42.26834,-71.071202,1154,,109425,7
42.268758,-71.070699,1154,,109425,7
42.350765,-71.084931,1154,,109426,7
42.255128,-71.156696,1154,,109435,7
42.383907,-70.992311,1154,,109436,7
42.383381,-71.169988,1154,,109457,7
42.357233,-71.095075,1154,,109458,7
42.357495,-71.095237,1154,,109458,7
42.284179,-71.082437,1154,,109459,7
42.345854,-71.070433,29481,2021,130,3
42.418149,-71.005799,1154,,109493,7
42.417909,-71.005019,1154,,109493,7
42.41784,-71.004793,1154,,109493,7
42.417709,-71.004368,1154,,109493,7
42.30704,-71.07833,1154,,109500,7
42.271672,-71.169987,1154,,109503,7
42.236171,-71.148589,1154,,109506,7
42.236258,-71.148615,1154,,109506,7
42.237509,-71.149221,1154,,109506,7
42.237779,-71.149371,1154,,109506,7
42.238149,-71.149541,1154,,109506,7
42.238459,-71.149691,1154,,109506,7
42.239309,-71.150151,1154,,109506,7
42.240179,-71.150891,1154,,109506,7
42.241129,-71.151701,1154,,109506,7
42.385409,-71.091455,1154,,109538,7
42.386093,-71.090983,1154,,109538,7
42.260334,-71.150134,1154,,109545,7
42.330949,-71.12943,1154,,109546,7
42.38094,-71.166196,1154,,109563,7
42.38093,-71.165034,1154,,109563,7
42.380854,-71.164157,1154,,109563,7
42.38082,-71.163322,1154,,109563,7
42.381121,-71.162324,1154,,109563,7
42.381427,-71.16115,1154,,109563,7
42.381611,-71.160432,1154,,109563,7
42.381812,-71.159592,1154,,109563,7
42.30842,-71.133903,1154,,109598,7
42.436279,-71.099877,1154,,109602,7
42.436828,-71.098782,1154,,109602,7
42.437171,-71.097659,1154,,109602,7
42.437467,-71.096785,1154,,109602,7
42.437839,-71.095557,1154,,109602,7
42.435985,-71.100121,1154,,109602,7
42.37538,-71.131092,1154,,109605,7
42.259199,-71.009411,1154,,109606,7
42.431507,-71.177023,1154,,109622,7
42.245079,-70.976491,1154,,109632,7
42.423384,-71.179844,1154,,109637,7
42.423777,-71.179739,1154,,109637,7
42.369979,-71.115142,1154,,109639,7
42.41537,-71.022523,1154,,109644,7
42.416343,-71.02202,1154,,109644,7
42.416751,-71.021792,1154,,109644,7
42.439502,-71.085889,1154,,109647,7
42.365895,-71.114161,1154,,109657,7
42.382096,-71.166547,1154,,109677,7
42.349716,-71.067909,1154,,109685,7
42.391674,-71.117522,1154,,109686,7
42.357767,-71.052448,1154,,109693,7
42.358092,-71.052272,11513,2021,1563,4
42.444019,-71.137131,1154,,109708,7
42.444498,-71.13666,1154,,109708,7
42.444706,-71.136424,1154,,109708,7
42.445553,-71.135677,1154,,109708,7
42.398994,-71.105295,1154,,109722,7
42.294303,-71.13941,1154,,109723,7
42.37506,-71.090798,1154,,109735,7
42.431196,-71.061425,1154,,109737,7
42.432116,-71.061438,1154,,109737,7
42.382648,-71.02291,708,2011,126689,7
42.256789,-71.095451,1154,,109763,7
42.258001,-71.096528,1154,,109763,7
42.280348,-71.125691,1154,,109773,7
42.317448,-71.096971,1154,,109790,7
42.319143,-71.099787,1154,,109790,7
42.318861,-71.099227,1154,,109790,7
42.318536,-71.098625,1154,,109790,7
42.318344,-71.098244,1154,,109790,7
42.318173,-71.097969,1154,,109790,7
42.255529,-71.097091,1154,,109813,7
42.254979,-71.097211,1154,,109813,7
42.254809,-71.096531,1154,,109813,7
42.255439,-71.096141,1154,,109813,7
42.387284,-71.087731,1154,,109814,7
42.230247,-70.953094,1154,,109820,7
42.230649,-70.953331,1154,,109820,7
42.387316,-71.04179,1154,,109823,7
42.38746,-71.041696,1154,,109823,7
42.387579,-71.041621,1154,,109823,7
42.388786,-71.040844,1154,,109823,7
42.290285,-71.147232,1154,,109827,7
42.290543,-71.147564,1154,,109827,7
42.290982,-71.148086,1154,,109827,7
42.291394,-71.148352,1154,,109827,7
42.292114,-71.14879,1154,,109827,7
42.293105,-71.149376,7049,2021,3037,5
42.293566,-71.149557,1154,,109827,7
42.293807,-71.149652,1154,,109827,7
42.294994,-71.150097,1154,,109827,7
42.295539,-71.150301,1154,,109827,7
42.4216,-71.06439,4162,2021,2281,5
42.42154,-71.064004,1154,,109837,7
42.419542,-71.078784,1154,,109839,7
42.205733,-71.194382,1154,,109841,7
42.205549,-71.193512,1154,,109841,7
42.21822,-70.995726,1154,,109846,7
42.400087,-71.030776,1154,,109853,7
42.40036,-71.031154,1154,,109853,7
42.400817,-71.031706,1154,,109853,7
42.332792,-71.083055,1154,,109855,7
42.331962,-71.081716,1154,,109855,7
42.368094,-71.056385,1154,,109878,7
42.367777,-71.055803,1154,,109878,7
42.367601,-71.055455,1154,,109878,7
42.367235,-71.054686,1154,,109878,7
42.367166,-71.054539,1154,,109878,7
42.367077,-71.054312,1154,,109878,7
42.367018,-71.054179,1154,,109878,7
42.366746,-71.053692,1154,,109878,7
42.365933,-71.052995,1154,,109878,7
42.329208,-71.148141,1154,,109880,7
42.366439,-71.034153,10926,2021,1429,4
42.313777,-71.103329,1154,,109885,7
42.313609,-71.104018,1154,,109885,7
42.378901,-71.15378,1154,,109886,7
42.379367,-71.153674,1154,,109886,7
42.252482,-71.141892,1154,,109889,7
42.376292,-71.189441,1154,,109911,7
42.376097,-71.188595,4169,2021,2469,5
42.314099,-71.10243,1154,,109913,7
42.313841,-71.101631,1154,,109913,7
42.313995,-71.101158,5849,2021,3090,5
42.410262,-71.089827,1154,,109918,7
42.393427,-71.030562,1154,,109923,7
42.39259,-71.027146,1154,,109923,7
42.438119,-71.177955,1154,,109925,7
42.436625,-71.179392,1154,,109925,7
42.351477,-71.138356,1154,,109934,7
42.352021,-71.138601,1154,,109934,7
42.352285,-71.138702,1154,,109934,7
42.353001,-71.138997,19334,2017,081,3
42.360727,-71.191456,1154,,109943,7
42.360222,-71.18968,1154,,109943,7
42.359847,-71.188404,1154,,109943,7
42.359824,-71.188277,1154,,109943,7
42.359813,-71.187936,1154,,109943,7
42.383082,-71.068661,1154,,109944,7
42.287718,-71.079069,1154,,109950,7
42.417879,-71.153355,1154,,109952,7
42.417946,-71.152502,1154,,109952,7
42.418028,-71.151241,1154,,109952,7
42.322461,-71.05362,1154,,109959,7
42.325314,-71.056032,1154,,109959,7
42.287455,-71.158344,1154,,109960,7
42.285689,-71.155872,12676,2021,1582,4
42.285039,-71.154939,1154,,109960,7
42.334014,-71.052279,1154,,109989,7
42.288802,-71.064968,1154,,109992,7
42.390143,-71.131862,1154,,109999,7
42.389969,-71.130971,1154,,109999,7
42.38983,-71.130106,1154,,109999,7
42.384241,-71.004441,1154,,110001,7
42.383631,-71.002115,1154,,110001,7
42.383384,-71.00142,1154,,110001,7
42.382679,-71.00018,1154,,110001,7
42.382358,-70.999576,1154,,110001,7
42.382065,-70.998848,1154,,110001,7
42.384383,-71.00463,1154,,110001,7
42.386043,-71.005667,1154,,110001,7
42.386262,-71.005803,1154,,110001,7
42.299383,-71.067372,1154,,110006,7
42.379029,-71.180788,1154,,110010,7
42.27524,-71.008994,1154,,110014,7
42.274739,-71.007721,1154,,110014,7
42.274739,-71.007061,1154,,110014,7
42.261337,-71.097791,1154,,110019,7
42.26089,-71.097231,1154,,110019,7
42.260389,-71.095865,1154,,110019,7
42.260716,-71.093585,1154,,110019,7
42.270879,-71.003421,1154,,110035,7
42.324956,-71.109215,1154,,110040,7
42.262975,-71.161971,1154,,110053,7
42.36401,-71.099006,1154,,110055,7
42.363974,-71.097985,1154,,110055,7
42.363886,-71.096601,5021,2021,2416,5
42.224799,-70.970956,1154,,110074,7
42.225329,-70.971281,1154,,110074,7
42.263904,-70.97901,1154,,110086,7
42.419404,-71.144304,1154,,110090,7
42.419167,-71.143612,1154,,110090,7
42.422233,-71.190482,1154,,110093,7
42.400989,-71.028659,1154,,110104,7
42.40033,-71.028505,1154,,110104,7
42.399877,-71.025838,1154,,110104,7
42.349815,-71.095205,1154,,110110,7
42.349957,-71.095284,5271,2021,2556,5
42.350421,-71.09526,1154,,110110,7
42.322269,-71.07949,1154,,110120,7
42.319819,-71.070116,1154,,110122,7
42.381004,-71.089392,1154,,110133,7
42.38122,-71.088972,1154,,110133,7
42.450419,-71.195235,1154,,110139,7
42.449275,-71.194131,1154,,110139,7
42.233309,-71.01034,13686,2021,1653,4
42.233609,-71.011055,1154,,110144,7
42.233419,-71.012126,1154,,110144,7
42.232776,-71.01335,1154,,110144,7
42.232209,-71.018687,1154,,110144,7
42.275411,-71.16119,1154,,110151,7
42.275663,-71.161494,1154,,110151,7
42.276321,-71.162376,1154,,110151,7
42.277427,-71.163099,1154,,110151,7
42.276208,-71.135328,1154,,110156,7
42.39408,-71.12062,8304,2021,1445,4
42.394315,-71.120398,1154,,110163,7
42.39473,-71.119954,1154,,110163,7
42.395003,-71.119668,1154,,110163,7
42.323149,-71.058735,1154,,110164,7
42.322514,-71.056811,12073,2012,113,3
42.324917,-71.096283,1154,,110165,7
42.249579,-71.074431,1154,,110166,7
42.370073,-71.041709,1154,,110169,7
42.371029,-71.040954,10541,2021,1441,4
42.372447,-71.039839,1154,,110169,7
42.373255,-71.039181,1154,,110169,7
42.373426,-71.038895,1154,,110169,7
42.375786,-71.036151,1154,,110169,7
42.318801,-71.075575,1154,,110173,7
42.319131,-71.075276,1154,,110173,7
42.31948,-71.075157,1154,,110173,7
42.319983,-71.075081,1154,,110173,7
42.320291,-71.075053,1154,,110173,7
42.286406,-71.079614,1154,,110198,7
42.279873,-71.126241,1154,,110201,7
42.280717,-71.125263,5019,2021,3049,5
42.421089,-71.192964,1154,,110203,7
42.421695,-71.192529,1154,,110203,7
42.42221,-71.192196,1154,,110203,7
42.422696,-71.19186,1154,,110203,7
42.423607,-71.191195,1154,,110203,7
42.413651,-71.020514,1154,,110204,7
42.295844,-71.115086,1154,,110208,7
42.288653,-71.090633,1154,,110211,7
42.391439,-71.093671,1154,,110215,7
42.370506,-70.983762,1154,,110216,7
42.224109,-71.001371,1154,,110222,7
